HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,URL,approx_year_built,cats_allowed,common_charges,community_district_num,coop_condo,date_of_sale,dining_room_type,dogs_allowed,fuel_type,full_address_or_zip_code,garage_exists,kitchen_type,maintenance_cost,model_type,num_bedrooms,num_floors_in_building,num_full_bathrooms,num_half_bathrooms,num_total_rooms,parking_charges,pct_tax_deductibl,sale_price,sq_footage,total_taxes,walk_score,listing_price_to_nearest_1000,url
3G4VVJO6PZGZ7PE0U7F7G5H05I2KPV,310F0WGLWJ9S9EY8QG59KVO3KZZTLH,Find Information about Housing To Help a Student Project -- Very easy,Got to a link and copy information into the HIT,NA,$0.05 ,Thu Feb 09 11:58:16 PST 2017,1,BatchId:2682081;OriginalHitTemplateId:920937336;,900,60,Thu Feb 16 11:58:16 PST 2017,NA,NA,3V5Q80FXIXR0643HX5HYRQOQTAW23L,A3B3W8ZOII4D0T,Approved,Thu Feb 09 13:19:55 PST 2017,Thu Feb 09 13:22:14 PST 2017,Thu Feb 09 13:23:14 PST 2017,2017-02-09 21:24:11 UTC,NA,NA,139,100% (116/116),100% (116/116),100% (116/116),http://www.mlsli.com/homes-for-sale/61-20-Grand-Central-Pky-Forest-Hills-NY-11375-185705601,1960,no,NA,28,co-op,NA,formal,no,gas,"61-20 Grand Central Pky,  Forest Hills NY, 11375",NA,eatin,"$1,248 ",Apt In Bldg,2,15,1,NA,5,$150 ,40,NA,1050,NA,55,$349 ,NA
35JDMRECC49Q8CTRV2EHO1Q3KUJEG1,310F0WGLWJ9S9EY8QG59KVO3KZZTLH,Find Information about Housing To Help a Student Project -- Very easy,Got to a link and copy information into the HIT,NA,$0.05 ,Thu Feb 09 11:58:13 PST 2017,1,BatchId:2682081;OriginalHitTemplateId:920937336;,900,60,Thu Feb 16 11:58:13 PST 2017,NA,NA,3DPNQGW4LLF9615MKLYKR8X8NFR64O,A3B3W8ZOII4D0T,Approved,Thu Feb 09 12:14:02 PST 2017,Thu Feb 09 12:17:46 PST 2017,Thu Feb 09 12:18:46 PST 2017,2017-02-09 20:19:11 UTC,NA,NA,224,100% (116/116),100% (116/116),100% (116/116),http://www.mlsli.com/homes-for-sale/61-20-Grand-Central-Pky-Forest-Hills-NY-11375-194252487,1965,no,NA,28,co-op,NA,formal,no,gas,"61-20 Grand Central Pky,  Forest Hills NY, 11375",NA,efficiency kitchen,"$1,601 ",Hi Rise,2,15,2,NA,4,NA,40,NA,1200,NA,55,$399 ,NA
3XDJY5RK5SLRLSXTQ1RLJUF3GD4U4B,310F0WGLWJ9S9EY8QG59KVO3KZZTLH,Find Information about Housing To Help a Student Project -- Very easy,Got to a link and copy information into the HIT,NA,$0.05 ,Thu Feb 09 11:58:08 PST 2017,1,BatchId:2682081;OriginalHitTemplateId:920937336;,900,60,Thu Feb 16 11:58:08 PST 2017,NA,NA,3C5W7UE9CFQ2T6EORC76DFRS6ABMXT,A1FB3POB4Q0CDO,Approved,Thu Feb 09 12:30:05 PST 2017,Thu Feb 09 12:32:03 PST 2017,Thu Feb 09 12:33:03 PST 2017,2017-02-09 20:33:11 UTC,NA,NA,118,100% (82/82),100% (82/82),100% (82/82),http://www.mlsli.com/homes-for-sale/61-20-Grand-Central-Pky-Forest-Hills-NY-11375-183421403,1965,no,NA,28,co-op,NA,formal,no,gas,"61-20 Grand Central Pky,  Forest Hills NY, 11375",NA,efficiency kitchen,"$1,757 ",High Rise,2,15,2,NA,5,NA,35,NA,1300,NA,55,$359 ,NA
3HXCEECSQMTO5Y5NLVE0GBYPDWIZYQ,310F0WGLWJ9S9EY8QG59KVO3KZZTLH,Find Information about Housing To Help a Student Project -- Very easy,Got to a link and copy information into the HIT,NA,$0.05 ,Thu Feb 09 11:58:29 PST 2017,1,BatchId:2682081;OriginalHitTemplateId:920937336;,900,60,Thu Feb 16 11:58:29 PST 2017,NA,NA,3UWN2HHPUY50F7DP93GJRMZ0WLWSN4,A19H2V10IJ2NTX,Approved,Thu Feb 09 17:46:37 PST 2017,Thu Feb 09 17:49:27 PST 2017,Thu Feb 09 17:50:27 PST 2017,2017-02-10 01:51:11 UTC,NA,NA,170,100% (5/5),100% (5/5),100% (5/5),http://www.mlsli.com/homes-for-sale/61-20-Grand-Central-Pky-Forest-Hills-NY-11375-190430249,1967,yes,NA,28,co-op,NA,combo,yes,gas,"61-20 Grand Central Pky,  Forest Hills NY, 11375",yes,efficiency kitchen,"$1,700 ",The Fairview,3,15,2,NA,6,NA,NA,NA,1450,NA,55,$599 ,NA
3M7OI89LVYO9ELK7NYZ0MMDB543C64,310F0WGLWJ9S9EY8QG59KVO3KZZTLH,Find Information about Housing To Help a Student Project -- Very easy,Got to a link and copy information into the HIT,NA,$0.05 ,Thu Feb 09 11:58:08 PST 2017,1,BatchId:2682081;OriginalHitTemplateId:920937336;,900,60,Thu Feb 16 11:58:08 PST 2017,NA,NA,3JAOYWH7VI4SMSE5OK0DXZQLZ3K9LN,A2QSNRD55KSU15,Approved,Thu Feb 09 22:33:19 PST 2017,Thu Feb 09 22:36:20 PST 2017,Thu Feb 09 22:37:20 PST 2017,2017-02-10 06:38:11 UTC,NA,NA,181,100% (42/42),100% (42/42),100% (42/42),http://www.mlsli.com/homes-for-sale/61-20-Grand-Central-Pky-Forest-Hills-NY-11375-191380342,1964,yes,NA,28,co-op,NA,combo,yes,gas,"61-20 Grand Central Pky,  Forest Hills NY, 11375",NA,efficiency kitchen,"$1,034 ",2 Br,2,15,1,NA,4,NA,NA,NA,NA,NA,55,$299 ,NA
3LCXHSGDLT6TYH2IQ28YDF9685DESL,310F0WGLWJ9S9EY8QG59KVO3KZZTLH,Find Information about Housing To Help a Student Project -- Very easy,Got to a link and copy information into the HIT,NA,$0.05 ,Thu Feb 09 11:58:16 PST 2017,1,BatchId:2682081;OriginalHitTemplateId:920937336;,900,60,Thu Feb 16 11:58:16 PST 2017,NA,NA,3XCC1ODXDLB9HPQ4A68V56P9FV4RQ8,A2X9FBZPEUR5EO,Approved,Thu Feb 09 19:16:07 PST 2017,Thu Feb 09 19:18:19 PST 2017,Thu Feb 09 19:19:19 PST 2017,2017-02-10 03:20:11 UTC,NA,NA,132,100% (40/40),100% (40/40),100% (40/40),http://www.mlsli.com/homes-for-sale/61-20-Grand-Central-Pky-Forest-Hills-NY-11375-189114254,1965,no,NA,28,co-op,NA,formal,no,gas,"61-20 Grand Central Pky,  Forest Hills NY, 11375",NA,eatin,"$1,708 ",High Rise Building,2,15,2,NA,4,NA,NA,NA,1300,NA,55,$449 ,NA
3KA7IJSNW65YEMA6OU2EH2YAIOTPBG,310F0WGLWJ9S9EY8QG59KVO3KZZTLH,Find Information about Housing To Help a Student Project -- Very easy,Got to a link and copy information into the HIT,NA,$0.05 ,Thu Feb 09 11:58:11 PST 2017,1,BatchId:2682081;OriginalHitTemplateId:920937336;,900,60,Thu Feb 16 11:58:11 PST 2017,NA,NA,37TRT2X24QR5FV52JJ2W8Q8JJD6BJJ,A3B3W8ZOII4D0T,Approved,Thu Feb 09 17:59:42 PST 2017,Thu Feb 09 18:00:59 PST 2017,Thu Feb 09 18:01:59 PST 2017,2017-02-10 02:02:11 UTC,NA,NA,77,100% (116/116),100% (116/116),100% (116/116),http://www.mlsli.com/homes-for-sale/61-25-97th-St-Rego-Park-NY-11374-194378058,1962,yes,NA,28,co-op,NA,combo,yes,gas,"61-25 97th St,  Rego Park NY, 11374",yes,eatin,$850 ,Two Bedroom Jr-4,2,15,1,NA,4,$150 ,50,NA,975,NA,93,$380 ,NA
34OWYT6U3WHN9785DFYYHZ288AVI9N,310F0WGLWJ9S9EY8QG59KVO3KZZTLH,Find Information about Housing To Help a Student Project -- Very easy,Got to a link and copy information into the HIT,NA,$0.05 ,Thu Feb 09 11:58:23 PST 2017,1,BatchId:2682081;OriginalHitTemplateId:920937336;,900,60,Thu Feb 16 11:58:23 PST 2017,NA,NA,3QL2OFSM96IK8QOTCHQJCHVIAI3CNN,A3CA5SLHQTNDHU,Approved,Thu Feb 09 14:26:23 PST 2017,Thu Feb 09 14:27:50 PST 2017,Thu Feb 09 14:28:50 PST 2017,2017-02-09 22:29:11 UTC,NA,NA,87,100% (139/139),100% (139/139),100% (139/139),http://www.mlsli.com/homes-for-sale/61-25-98-St-Rego-Park-NY-11374-171459440,1960,yes,NA,28,co-op,NA,formal,yes,oil,"61-25 98 St,  Rego Park NY, 11374",yes,eatin,"$1,241 ",3 Bdr,3,NA,2,NA,6,$150 ,50,NA,1400,NA,92,$529 ,NA
3AJA9FLWSCYWAHZIG1YQRVOJB8QIFF,310F0WGLWJ9S9EY8QG59KVO3KZZTLH,Find Information about Housing To Help a Student Project -- Very easy,Got to a link and copy information into the HIT,NA,$0.05 ,Thu Feb 09 11:58:24 PST 2017,1,BatchId:2682081;OriginalHitTemplateId:920937336;,900,60,Thu Feb 16 11:58:24 PST 2017,NA,NA,3M0NZ3JDP1YTQUTX0VE5TYWHSFZ5ZZ,A116EAQ6S8M9PL,Approved,Thu Feb 09 18:41:03 PST 2017,Thu Feb 09 18:45:29 PST 2017,Thu Feb 09 18:46:29 PST 2017,2017-02-10 02:47:11 UTC,NA,NA,266,100% (53/53),100% (53/53),100% (53/53),http://www.mlsli.com/homes-for-sale/61-25-98th-St-Rego-Park-NY-11374-194819982,1960,yes,NA,28,co-op,NA,combo,yes,NA,"61-25 98th St,  Rego Park NY, 11374",NA,efficiency kitchen,$642 ,Park City,1,17,1,NA,3,NA,NA,NA,NA,NA,92,$235 ,NA
3511RHPADVEV38CXSZVX00UUV0VRLX,310F0WGLWJ9S9EY8QG59KVO3KZZTLH,Find Information about Housing To Help a Student Project -- Very easy,Got to a link and copy information into the HIT,NA,$0.05 ,Thu Feb 09 11:58:07 PST 2017,1,BatchId:2682081;OriginalHitTemplateId:920937336;,900,60,Thu Feb 16 11:58:07 PST 2017,NA,NA,3C6FJU71TQTA6J975AKUN3FVL30YUX,A1SAMLI9AUPHEJ,Approved,Thu Feb 09 23:40:48 PST 2017,Thu Feb 09 23:42:42 PST 2017,Thu Feb 09 23:43:42 PST 2017,2017-02-10 07:44:11 UTC,NA,NA,114,100% (126/126),100% (126/126),100% (126/126),http://www.mlsli.com/homes-for-sale/61-25-98th-St-Rego-Park-NY-11374-195009749,1955,yes,NA,28,co-op,NA,other,yes,oil,"61-25 98th St,  Rego Park NY, 11374",NA,combo,$842 ,2 Bedroom,2,17,1,NA,4,NA,NA,NA,NA,NA,92,$290 ,NA
3UZUVSO3P7VQ0MPD65CC16A0GGVMEH,310F0WGLWJ9S9EY8QG59KVO3KZZTLH,Find Information about Housing To Help a Student Project -- Very easy,Got to a link and copy information into the HIT,NA,$0.05 ,Thu Feb 09 11:58:06 PST 2017,1,BatchId:2682081;OriginalHitTemplateId:920937336;,900,60,Thu Feb 16 11:58:06 PST 2017,NA,NA,3HL8HNGX4516M04929XF2ML12699FR,A1FB3POB4Q0CDO,Approved,Thu Feb 09 12:32:03 PST 2017,Thu Feb 09 12:33:28 PST 2017,Thu Feb 09 12:34:28 PST 2017,2017-02-09 20:35:11 UTC,NA,NA,85,100% (82/82),100% (82/82),100% (82/82),http://www.mlsli.com/homes-for-sale/61-35-98th-St-Rego-Park-NY-11374-193141760,1950,no,NA,28,co-op,NA,formal,no,gas,"61-35 98th St,  Rego Park NY, 11374",NA,efficiency kitchen,$709 ,1 Bedroom,1,17,1,NA,4,$160 ,50,NA,800,NA,94,$289 ,NA
3EFNPKWBMSOQNA29SG8IKIZQMO530X,310F0WGLWJ9S9EY8QG59KVO3KZZTLH,Find Information about Housing To Help a Student Project -- Very easy,Got to a link and copy information into the HIT,NA,$0.05 ,Thu Feb 09 11:58:42 PST 2017,1,BatchId:2682081;OriginalHitTemplateId:920937336;,900,60,Thu Feb 16 11:58:42 PST 2017,NA,NA,3A1PQ49WVHH8BRSKTM6MQ1FVKBS1H6,A1RVDQI5SU8A6C,Approved,Fri Feb 10 06:12:40 PST 2017,Fri Feb 10 06:16:02 PST 2017,Fri Feb 10 06:17:02 PST 2017,2017-02-10 14:17:11 UTC,NA,NA,202,100% (89/89),100% (89/89),100% (89/89),http://www.mlsli.com/homes-for-sale/61-35-98th-St-Rego-Park-NY-11374-192279258,1960,yes,NA,28,co-op,NA,combo,yes,oil,"61-35 98th St, Rego Park NY, 11374",yes,combo,$462 ,luxury drmn bldg w,NA,17,1,NA,0,$160 ,50,NA,310,NA,94,$179 ,NA
3TC2K6WK9G2JKHBTJK7SUN0GZ8H288,310F0WGLWJ9S9EY8QG59KVO3KZZTLH,Find Information about Housing To Help a Student Project -- Very easy,Got to a link and copy information into the HIT,NA,$0.05 ,Thu Feb 09 11:58:29 PST 2017,1,BatchId:2682081;OriginalHitTemplateId:920937336;,900,60,Thu Feb 16 11:58:29 PST 2017,NA,NA,3OVR4I9USPJ2GJO6ZUCIXDEZNI34QN,AAJUL7MIR7W8D,Approved,Fri Feb 10 08:25:40 PST 2017,Fri Feb 10 08:28:53 PST 2017,Fri Feb 10 08:29:53 PST 2017,2017-02-10 16:30:11 UTC,NA,NA,193,100% (24/24),100% (24/24),100% (24/24),http://www.mlsli.com/homes-for-sale/61-39-224-St-Bayside-NY-11364-191287545,1955,no,NA,26,co-op,NA,combo,no,oil,"61-39 224 St,  Bayside NY, 11364",NA,eatin,$731 ,"2 Bedroom, 1 Bath",2,NA,1,NA,4,$80 ,NA,NA,850,NA,75,$245 ,NA
3NI0WFPPI9GPKTPRBI6GRLBAWF7060,310F0WGLWJ9S9EY8QG59KVO3KZZTLH,Find Information about Housing To Help a Student Project -- Very easy,Got to a link and copy information into the HIT,NA,$0.05 ,Thu Feb 09 11:58:32 PST 2017,1,BatchId:2682081;OriginalHitTemplateId:920937336;,900,60,Thu Feb 16 11:58:32 PST 2017,NA,NA,3KGTPGBS6XLK5YG0CPDZEZEQ6NS2U5,A27LR932J8F67W,Approved,Thu Feb 09 18:10:39 PST 2017,Thu Feb 09 18:14:11 PST 2017,Thu Feb 09 18:15:11 PST 2017,2017-02-10 02:16:11 UTC,NA,NA,212,100% (4/4),100% (4/4),100% (4/4),http://www.mlsli.com/homes-for-sale/61-55-98th-St-Rego-Park-NY-11374-195140916,1960,yes,NA,6,co-op,NA,combo,yes,oil,"61-55 98th St,  Rego Park NY, 11374",yes,efficiency kitchen,$675 ,1Bdr,1,17,1,NA,3,$160 ,NA,NA,700,NA,92,$264 ,NA
3O2Y2UIUCQUNGCP6G4J24B3W3CFKFS,310F0WGLWJ9S9EY8QG59KVO3KZZTLH,Find Information about Housing To Help a Student Project -- Very easy,Got to a link and copy information into the HIT,NA,$0.05 ,Thu Feb 09 11:58:14 PST 2017,1,BatchId:2682081;OriginalHitTemplateId:920937336;,900,60,Thu Feb 16 11:58:14 PST 2017,NA,NA,3KGTPGBS6XLK5YG0CPDZEZEQ6NG2UT,A3B3W8ZOII4D0T,Approved,Thu Feb 09 13:26:13 PST 2017,Thu Feb 09 13:27:58 PST 2017,Thu Feb 09 13:28:58 PST 2017,2017-02-09 21:29:11 UTC,NA,NA,105,100% (116/116),100% (116/116),100% (116/116),http://www.mlsli.com/homes-for-sale/61-55-98th-St-Rego-Park-NY-11374-196229075,1960,yes,NA,28,co-op,NA,combo,yes,oil,"61-55 98th St,  Rego Park NY, 11374",yes,efficiency,$938 ,Lux Drman Bldg.W Te>,2,17,1,NA,5,$160 ,NA,NA,NA,NA,92,$409 ,NA
335HHSX8CD5ZG2A2JDLF3JKJZIWDH7,310F0WGLWJ9S9EY8QG59KVO3KZZTLH,Find Information about Housing To Help a Student Project -- Very easy,Got to a link and copy information into the HIT,NA,$0.05 ,Thu Feb 09 11:58:36 PST 2017,1,BatchId:2682081;OriginalHitTemplateId:920937336;,900,60,Thu Feb 16 11:58:36 PST 2017,NA,NA,36H9ULYP62UVSCHIOLOSRGZ4YDJFJU,AAJUL7MIR7W8D,Approved,Fri Feb 10 08:10:46 PST 2017,Fri Feb 10 08:14:09 PST 2017,Fri Feb 10 08:15:09 PST 2017,2017-02-10 16:16:11 UTC,NA,NA,203,100% (24/24),100% (24/24),100% (24/24),http://www.mlsli.com/homes-for-sale/62-15-Douglaston-Pky-Douglaston-NY-11362-191470579,1971,no,$354 ,26,condo,NA,combo,no,gas,"62-15 Douglaston Pky,  Douglaston NY, 11362",yes,eatin,NA,Townhouse,3,3,2,1,6,NA,NA,NA,1520,"$4,415 ",72,$788 ,NA
3N5YJ55YXG3TSRT121PQI2990R8ANB,310F0WGLWJ9S9EY8QG59KVO3KZZTLH,Find Information about Housing To Help a Student Project -- Very easy,Got to a link and copy information into the HIT,NA,$0.05 ,Thu Feb 09 11:58:34 PST 2017,1,BatchId:2682081;OriginalHitTemplateId:920937336;,900,60,Thu Feb 16 11:58:34 PST 2017,NA,NA,3C44YUNSI1PUG36KSSYM0CIVVZ8PDS,A3HRNKVY6R5I9A,Approved,Fri Feb 10 07:43:46 PST 2017,Fri Feb 10 07:48:58 PST 2017,Fri Feb 10 07:49:58 PST 2017,2017-02-10 15:50:11 UTC,NA,NA,312,100% (12/12),100% (12/12),100% (12/12),http://www.mlsli.com/homes-for-sale/62-54-97th-Place-Rego-Park-NY-11374-190413973,1988,yes,$779 ,28,condo,NA,combo,yes,gas,"62-54 97th Place,  Rego Park NY, 11374",yes,combo,NA,The Summit,2,16,1,1,8,$56 ,NA,NA,1000,"$3,500 ",96,$698 ,NA
32L724R85LK81UOCU4UV3P2NDEDPIP,310F0WGLWJ9S9EY8QG59KVO3KZZTLH,Find Information about Housing To Help a Student Project -- Very easy,Got to a link and copy information into the HIT,NA,$0.05 ,Thu Feb 09 11:58:14 PST 2017,1,BatchId:2682081;OriginalHitTemplateId:920937336;,900,60,Thu Feb 16 11:58:14 PST 2017,NA,NA,3HMVI3QICJSUXMI93MAAC1AYA5L1YH,A3B3W8ZOII4D0T,Approved,Thu Feb 09 16:45:26 PST 2017,Thu Feb 09 16:46:27 PST 2017,Thu Feb 09 16:47:27 PST 2017,2017-02-10 00:48:11 UTC,NA,NA,61,100% (116/116),100% (116/116),100% (116/116),http://www.mlsli.com/homes-for-sale/62-59-108th-St-Forest-Hills-NY-11375-190026399,1950,no,NA,28,co-op,NA,formal,no,gas,"62-59 108th St,  Forest Hills NY, 11375",NA,eatin,$718 ,2 Bedroom,2,NA,1,NA,4,NA,NA,NA,1200,NA,99,$400 ,NA
3OWZNK3RYLPHIEI6MN8XQFI5WZ92UO,310F0WGLWJ9S9EY8QG59KVO3KZZTLH,Find Information about Housing To Help a Student Project -- Very easy,Got to a link and copy information into the HIT,NA,$0.05 ,Thu Feb 09 11:58:39 PST 2017,1,BatchId:2682081;OriginalHitTemplateId:920937336;,900,60,Thu Feb 16 11:58:39 PST 2017,NA,NA,3FQ5JJ512LO2RO0H4U7H008QFSRNKS,ACM6A1BHZCODU,Approved,Thu Feb 09 20:39:29 PST 2017,Thu Feb 09 20:43:28 PST 2017,Thu Feb 09 20:44:28 PST 2017,2017-02-10 04:45:11 UTC,NA,NA,239,100% (15/15),100% (15/15),100% (15/15),http://www.mlsli.com/homes-for-sale/63-09-108-St-Forest-Hills-NY-11375-194252473,1955,no,NA,28,co-op,NA,combo,no,gas,"63-09 108 St,  Forest Hills NY, 11375",NA,efficiency kitchen,$398 ,studio,NA,6,1,NA,2,NA,NA,NA,NA,NA,87,$159 ,NA
3BFF0DJK8XCVN0KFGXXTC197BF0STP,310F0WGLWJ9S9EY8QG59KVO3KZZTLH,Find Information about Housing To Help a Student Project -- Very easy,Got to a link and copy information into the HIT,NA,$0.05 ,Thu Feb 09 11:58:23 PST 2017,1,BatchId:2682081;OriginalHitTemplateId:920937336;,900,60,Thu Feb 16 11:58:23 PST 2017,NA,NA,3FQ5JJ512LO2RO0H4U7H008QFSTKNR,A116EAQ6S8M9PL,Approved,Thu Feb 09 21:16:22 PST 2017,Thu Feb 09 21:25:28 PST 2017,Thu Feb 09 21:26:28 PST 2017,2017-02-10 05:27:11 UTC,NA,NA,546,100% (53/53),100% (53/53),100% (53/53),http://www.mlsli.com/homes-for-sale/63-09-108th-St-Forest-Hills-NY-11375-190632572,1960,no,"$2,499 ",28,co-op,NA,NA,no,gas,"63-09 108th St,  Forest Hills NY, 11375",yes,combo,$811 ,Sycamore,2,NA,1,NA,6,$95 ,NA,NA,1550,NA,87,$532 ,NA
32PT7WK7DMFKMU334SWDZPJ9GDDD3Z,310F0WGLWJ9S9EY8QG59KVO3KZZTLH,Find Information about Housing To Help a Student Project -- Very easy,Got to a link and copy information into the HIT,NA,$0.05 ,Thu Feb 09 11:58:19 PST 2017,1,BatchId:2682081;OriginalHitTemplateId:920937336;,900,60,Thu Feb 16 11:58:19 PST 2017,NA,NA,39N5ACM9HENIDDT3GCTKEGZ54C59P3,A2OFWFHVQOBY56,Approved,Thu Feb 09 16:21:59 PST 2017,Thu Feb 09 16:26:54 PST 2017,Thu Feb 09 16:27:54 PST 2017,2017-02-10 00:28:11 UTC,NA,NA,295,100% (7/7),100% (7/7),100% (7/7),http://www.mlsli.com/homes-for-sale/63-09-108th-St-Forest-Hills-NY-11375-190632571,1960,no,NA,NA,co-op,NA,other,no,gas,"63-09 108th St, Forest Hills NY, 11375",yes,combo,$811 ,Sycamore,2,NA,1,NA,6,$95 ,NA,NA,1250,"$2,499 ",87,$489 ,NA
3ULIZ0H1VA5T8EAV2I0BDKGK5C251S,310F0WGLWJ9S9EY8QG59KVO3KZZTLH,Find Information about Housing To Help a Student Project -- Very easy,Got to a link and copy information into the HIT,NA,$0.05 ,Thu Feb 09 11:58:31 PST 2017,1,BatchId:2682081;OriginalHitTemplateId:920937336;,900,60,Thu Feb 16 11:58:31 PST 2017,NA,NA,37KGEN7NJ3Q3509AX1PH06ZK9GSPPJ,A116EAQ6S8M9PL,Approved,Thu Feb 09 18:32:50 PST 2017,Thu Feb 09 18:36:42 PST 2017,Thu Feb 09 18:37:42 PST 2017,2017-02-10 02:38:11 UTC,NA,NA,232,100% (53/53),100% (53/53),100% (53/53),http://www.mlsli.com/homes-for-sale/63-109-Saunders-St-Rego-Park-NY-11374-186600738,1945,no,NA,28,co-op,NA,formal,no,oil,"63-109 Saunders St,  Rego Park NY, 11374",NA,eatin,$643 ,1 Bedroom,1,6,1,NA,3,NA,NA,NA,NA,NA,96,$255 ,NA
3XUSYT70IT1O5246L5EUXRL2D1TD04,310F0WGLWJ9S9EY8QG59KVO3KZZTLH,Find Information about Housing To Help a Student Project -- Very easy,Got to a link and copy information into the HIT,NA,$0.05 ,Thu Feb 09 11:58:18 PST 2017,1,BatchId:2682081;OriginalHitTemplateId:920937336;,900,60,Thu Feb 16 11:58:18 PST 2017,NA,NA,3NXNZ5RS1AXT77P3KQZ3EU8K4KP97Q,A1RVDQI5SU8A6C,Approved,Fri Feb 10 08:24:05 PST 2017,Fri Feb 10 08:25:25 PST 2017,Fri Feb 10 08:26:25 PST 2017,2017-02-10 16:27:11 UTC,NA,NA,80,100% (89/89),100% (89/89),100% (89/89),http://www.mlsli.com/homes-for-sale/63-60-102-St-Rego-Park-NY-11374-192576956,1949,no,$518 ,29,condo,NA,combo,no,gas,"63-60 102 St, Rego Park NY, 11374",NA,efficiency kitchen,NA,Jr4,2,NA,1,NA,5,$125 ,NA,NA,NA,"$3,606 ",91,$469 ,NA
301KG0KX9CLCDSCMMO1Y70TF2R72HN,310F0WGLWJ9S9EY8QG59KVO3KZZTLH,Find Information about Housing To Help a Student Project -- Very easy,Got to a link and copy information into the HIT,NA,$0.05 ,Thu Feb 09 11:58:32 PST 2017,1,BatchId:2682081;OriginalHitTemplateId:920937336;,900,60,Thu Feb 16 11:58:32 PST 2017,NA,NA,3MRNMEIQW564PIRM005FJV9BQNLLD0,A3S6UWT0JNCJFE,Approved,Thu Feb 09 17:21:24 PST 2017,Thu Feb 09 17:25:14 PST 2017,Thu Feb 09 17:26:14 PST 2017,2017-02-10 01:27:11 UTC,NA,NA,230,100% (17/17),100% (17/17),100% (17/17),http://www.mlsli.com/homes-for-sale/63-60-102-St-Rego-Park-NY-11374-190727886,1949,no,$440 ,28,condo,NA,other,no,NA,"63-60 102 St., Rego Park, NY 11374",NA,efficiency kitchen,NA,2 Bed 2 Bath,2,NA,2,NA,5,NA,NA,NA,NA,$350 ,91,$650 ,NA
3ABAOCJ4R84FXPFIFW7CVNZEZJJMQT,310F0WGLWJ9S9EY8QG59KVO3KZZTLH,Find Information about Housing To Help a Student Project -- Very easy,Got to a link and copy information into the HIT,NA,$0.05 ,Thu Feb 09 11:58:10 PST 2017,1,BatchId:2682081;OriginalHitTemplateId:920937336;,900,60,Thu Feb 16 11:58:10 PST 2017,NA,NA,326O153BMIYQJCHUJEIB60JRHS3EDT,A1RVDQI5SU8A6C,Approved,Fri Feb 10 06:10:39 PST 2017,Fri Feb 10 06:12:36 PST 2017,Fri Feb 10 06:13:36 PST 2017,2017-02-10 14:14:11 UTC,NA,NA,117,100% (89/89),100% (89/89),100% (89/89),http://www.mlsli.com/homes-for-sale/63-85-Woodhaven-Blvd-Rego-Park-NY-11374-196321255,1952,no,NA,28,condo,NA,NA,no,gas,"63-85 Woodhaven Blvd, Rego Park Ny, 11374",NA,combo,NA,studio,NA,6,1,NA,2,NA,NA,NA,NA,"$2,013 ",89,$318 ,NA
3UZUVSO3P7VQ0MPD65CC16A0GGVEM9,310F0WGLWJ9S9EY8QG59KVO3KZZTLH,Find Information about Housing To Help a Student Project -- Very easy,Got to a link and copy information into the HIT,NA,$0.05 ,Thu Feb 09 11:58:14 PST 2017,1,BatchId:2682081;OriginalHitTemplateId:920937336;,900,60,Thu Feb 16 11:58:14 PST 2017,NA,NA,3YOH7BII097FZT9Q6LT8AH231UBKVM,A2ZMZ8RJ5Y7D5N,Approved,Thu Feb 09 13:24:31 PST 2017,Thu Feb 09 13:28:10 PST 2017,Thu Feb 09 13:29:10 PST 2017,2017-02-09 21:30:11 UTC,NA,NA,219,100% (8/8),100% (8/8),100% (8/8),http://www.mlsli.com/homes-for-sale/63-93-Woodhaven-Blvd-Rego-Park-NY-11374-186846432,1952,no,$418 ,28,condo,NA,formal,no,oil,"63-93 Woodhaven Blvd,  Rego Park NY, 11374",NA,eatin,NA,Junior 4,1,6,1,NA,4,NA,NA,NA,900,"$2,450 ",89,$415 ,NA
3RWSQDNYL9MC0QXSFTS5OYBRVGYFFL,310F0WGLWJ9S9EY8QG59KVO3KZZTLH,Find Information about Housing To Help a Student Project -- Very easy,Got to a link and copy information into the HIT,NA,$0.05 ,Thu Feb 09 11:58:24 PST 2017,1,BatchId:2682081;OriginalHitTemplateId:920937336;,900,60,Thu Feb 16 11:58:24 PST 2017,NA,NA,39K0FND3AHFQXT6VG2FST7GU5R1MAS,A3HRNKVY6R5I9A,Approved,Fri Feb 10 08:20:16 PST 2017,Fri Feb 10 08:22:36 PST 2017,Fri Feb 10 08:23:36 PST 2017,2017-02-10 16:24:11 UTC,NA,NA,140,100% (12/12),100% (12/12),100% (12/12),http://www.mlsli.com/homes-for-sale/64-05-Yellowstone-Blvd-Forest-Hills-NY-11375-193195918,2008,no,$560 ,28,condo,NA,combo,no,gas,"64-05 Yellowstone Blvd,  Forest Hills NY, 11375",NA,eatin,NA,1 Br Ph,1,5,1,NA,3,NA,NA,NA,719,$31 ,89,$549 ,NA
